purchase_order_id,supplier_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,purchase_order_status,unit_cost
43362,185,1839,2019-09-15,2019-09-29,NULL,194,Cancelled,44.26
43363,131,1058,2020-05-29,2020-06-30,NULL,1266,Ordered,249.41
43364,122,1532,2016-09-10,2016-09-27,2016-09-24,655,Delayed,48.97
43365,56,402,2020-11-05,2020-12-20,NULL,533,Pending,183.87
43366,232,354,2026-03-17,2026-04-02,NULL,250,Pending,213.4
43367,111,1419,2020-02-12,2020-03-27,NULL,1068,Pending,22.6
43368,48,1766,2017-09-11,2017-10-16,2017-10-15,506,Delayed,53.86
43369,1,1573,2017-09-12,2017-10-27,2017-11-06,393,Received,109.95
43370,127,325,2021-10-06,2021-11-02,NULL,1249,Ordered,213.14
43371,222,1893,2019-12-30,2020-01-28,NULL,764,Pending,121.71
43372,17,1570,2017-04-04,2017-05-17,2017-05-18,143,Received,90.13
43373,187,15,2020-07-27,2020-08-24,2020-08-21,253,Received,214.68
43374,228,170,2022-03-17,2022-04-21,NULL,916,Pending,18.5
43375,205,845,2017-09-28,2017-10-29,2017-10-27,410,Received,79.83
43376,127,150,2023-09-25,2023-10-16,2023-10-26,819,Received,179.78
43377,27,596,2025-11-08,2025-11-30,2025-11-28,922,Received,18.3
43378,39,928,2021-04-12,2021-05-02,2021-05-11,216,Delayed,86.68
43379,188,1458,2023-05-24,2023-07-05,2023-07-03,240,Received,50.09
43380,226,1409,2017-03-10,2017-04-12,2017-04-16,296,Received,87.28
43381,21,599,2024-04-28,2024-05-12,2024-05-13,830,Received,15.23
43382,210,96,2021-12-09,2021-12-24,NULL,465,Ordered,114.4
43383,188,562,2017-09-08,2017-09-28,2017-10-02,933,Received,152.84
43384,27,114,2026-03-09,2026-04-02,NULL,248,Ordered,56.62
43385,146,1474,2017-10-05,2017-10-29,2017-11-05,1170,Received,94.8
43386,52,1537,2017-05-01,2017-05-22,2017-05-23,184,Received,18.34
43387,205,845,2023-08-20,2023-09-24,2023-09-24,860,Received,84.88
43388,220,1037,2018-04-13,2018-05-08,NULL,530,Ordered,102.03
43389,4,1768,2023-10-16,2023-11-04,2023-11-14,850,Received,25.8
43390,133,1687,2024-12-31,2025-01-19,2025-01-16,209,Received,48.14
43391,99,796,2019-02-06,2019-02-21,2019-02-24,568,Received,55.88
43392,247,445,2024-01-20,2024-02-19,NULL,1395,Ordered,112.36
43393,209,1872,2022-09-14,2022-10-11,2022-10-21,840,Received,194.51
43394,61,1212,2019-03-04,2019-03-21,2019-03-20,108,Received,107.31
43395,208,352,2016-11-23,2016-12-27,2016-12-24,571,Received,39.4
43396,132,377,2017-08-03,2017-09-14,2017-09-17,1114,Received,73.51
43397,9,1500,2025-02-09,2025-03-01,NULL,145,Ordered,73.42
43398,7,1088,2026-03-05,2026-04-04,2026-04-05,420,Received,216.18
43399,48,222,2016-08-23,2016-09-26,2016-10-05,235,Received,86.21
43400,225,420,2019-02-01,2019-03-04,2019-03-04,2065,Received,10.5
43401,204,120,2023-07-08,2023-07-22,NULL,303,Pending,10.75
43402,239,1954,2021-07-12,2021-07-26,2021-07-23,365,Received,80.09
43403,246,1374,2026-01-04,2026-01-28,2026-01-30,1258,Received,135.32
43404,177,159,2020-01-07,2020-02-16,NULL,1338,Ordered,181.23
43405,9,1992,2017-10-02,2017-11-07,2017-11-15,623,Received,62.46
43406,183,1509,2023-07-12,2023-08-08,2023-08-17,398,Received,97.25
43407,235,1784,2021-07-04,2021-07-27,2021-07-24,1296,Received,50.16
43408,142,502,2021-07-13,2021-08-17,2021-08-24,628,Received,82.62
43409,125,1835,2017-04-13,2017-05-19,NULL,490,Pending,212.8
43410,228,1880,2017-12-29,2018-01-14,2018-01-23,740,Received,121.37
43411,137,273,2020-12-04,2021-01-18,2021-01-28,380,Received,71.11
43412,66,14,2019-10-04,2019-11-14,2019-11-20,145,Received,104.73
43413,66,1495,2016-11-09,2016-12-19,NULL,905,Ordered,77.04
43414,47,495,2023-01-07,2023-02-19,2023-02-23,820,Received,114.43
43415,48,1109,2019-08-08,2019-09-07,NULL,622,Pending,89.39
43416,17,956,2024-09-04,2024-09-26,2024-09-25,350,Received,82.19
43417,170,1008,2024-01-07,2024-01-29,2024-02-05,688,Received,7.27
43418,32,339,2019-07-19,2019-08-02,2019-08-12,385,Received,178.79
43419,237,293,2016-09-27,2016-11-10,2016-11-15,1079,Received,140.12
43420,94,530,2021-09-18,2021-10-18,NULL,936,Pending,82.41
43421,177,167,2023-09-25,2023-10-13,NULL,659,Pending,238.91
43422,222,1871,2016-11-18,2016-12-29,2017-01-06,490,Received,156.04
43423,125,1039,2022-08-21,2022-10-03,2022-10-08,1116,Received,148.29
43424,182,1034,2023-04-14,2023-05-13,2023-05-16,857,Received,41.09
43425,1,1743,2017-10-27,2017-11-23,2017-11-25,436,Received,110.07
43426,220,590,2024-03-13,2024-04-15,2024-04-12,555,Received,112.24
43427,155,1641,2018-11-04,2018-12-13,2018-12-12,951,Received,100.51
43428,134,807,2018-11-20,2018-12-22,2018-12-26,556,Received,71.66
43429,85,490,2016-12-05,2017-01-11,2017-01-08,2672,Received,19.93
43430,91,852,2023-04-06,2023-05-17,2023-05-20,575,Received,162.65
43431,243,1925,2025-10-07,2025-11-11,2025-11-11,113,Received,162.56
43432,13,1068,2022-05-13,2022-06-16,2022-06-13,169,Received,78.08
43433,228,1772,2023-02-02,2023-02-22,2023-02-28,354,Received,14.1
43434,4,1343,2022-04-16,2022-05-19,2022-05-17,773,Received,84.42
43435,209,1593,2024-05-12,2024-06-12,2024-06-18,963,Received,198.39
43436,168,257,2024-11-14,2024-12-25,2024-12-24,2862,Received,33.53
43437,33,1087,2022-06-13,2022-07-26,2022-08-05,1754,Delayed,14.84
43438,167,453,2017-07-10,2017-08-06,2017-08-07,4247,Received,123.19
43439,56,1233,2024-04-08,2024-05-19,2024-05-20,1201,Received,155.25
43440,47,495,2024-11-29,2025-01-03,2025-01-12,191,Received,111.5
43441,27,1023,2024-04-07,2024-05-19,2024-05-28,336,Received,58.01
43442,229,1108,2016-10-18,2016-11-12,2016-11-16,951,Delayed,30.06
43443,206,1904,2022-06-28,2022-07-19,2022-07-25,966,Received,39.74
43444,168,257,2023-05-16,2023-06-22,NULL,2652,Ordered,35.56
43445,26,1422,2017-09-06,2017-10-12,2017-10-10,395,Received,80.83
43446,13,1093,2024-11-19,2024-12-20,NULL,946,Pending,75.76
43447,210,914,2025-02-25,2025-03-21,NULL,368,Ordered,37.88
43448,86,574,2021-01-20,2021-03-05,NULL,184,Cancelled,66.93
43449,192,1115,2023-08-12,2023-08-28,2023-08-26,949,Received,64.39
43450,215,394,2026-06-24,2026-08-05,NULL,211,Pending,94.32
43451,47,1295,2022-05-31,2022-06-28,2022-06-27,534,Received,57.9
43452,106,1711,2023-02-27,2023-03-29,2023-04-07,367,Delayed,44.41
43453,200,108,2024-12-28,2025-01-25,2025-01-26,738,Received,64.4
43454,195,1649,2022-12-20,2023-01-07,NULL,3140,Pending,9.85
43455,99,512,2021-09-14,2021-10-26,2021-10-25,373,Received,50.6
43456,154,948,2021-01-05,2021-01-22,NULL,231,Ordered,146.41
43457,96,1401,2025-07-11,2025-08-17,2025-08-15,333,Delayed,126.93
43458,69,1565,2023-11-14,2023-11-28,NULL,520,Ordered,65.84
43459,166,630,2019-11-23,2020-01-04,2020-01-05,980,Received,63.61
43460,34,277,2022-06-14,2022-07-16,NULL,1245,Cancelled,115.43
43461,119,1477,2025-07-30,2025-08-13,NULL,2344,Pending,11.56
43462,142,836,2022-10-07,2022-11-15,2022-11-12,485,Received,85.19
43463,204,1309,2024-07-18,2024-08-15,2024-08-15,434,Received,99.5
43464,222,382,2019-03-09,2019-04-08,NULL,688,Ordered,155.62
43465,99,494,2018-06-16,2018-07-26,2018-07-26,105,Received,118.34
43466,134,1268,2023-08-14,2023-08-28,2023-09-06,959,Received,130.35
43467,66,399,2024-09-30,2024-11-14,2024-11-19,333,Received,53.79
43468,205,1114,2018-01-10,2018-02-19,NULL,282,Pending,32.2
43469,86,447,2020-10-20,2020-11-08,2020-11-08,673,Received,62.18
43470,66,14,2022-12-27,2023-01-12,2023-01-19,291,Received,101.31
43471,99,371,2021-05-01,2021-06-09,NULL,800,Ordered,110.48
43472,50,515,2021-11-12,2021-11-28,NULL,1911,Ordered,22.54
43473,91,1206,2023-08-22,2023-09-17,2023-09-15,1487,Received,30.6
43474,66,1226,2022-10-17,2022-11-14,2022-11-13,429,Received,81.25
43475,1,1443,2025-01-30,2025-02-15,NULL,500,Ordered,32.64
43476,245,1696,2024-12-08,2025-01-09,2025-01-12,475,Received,97.33
43477,163,1490,2025-06-25,2025-07-11,NULL,1346,Cancelled,142.17
43478,177,697,2022-01-10,2022-02-13,NULL,1361,Pending,154.44
43479,79,595,2025-04-29,2025-05-27,2025-05-27,1115,Received,45.89
43480,147,218,2016-11-30,2016-12-19,2016-12-23,102,Received,20.93
43481,160,1168,2017-03-28,2017-05-10,2017-05-13,623,Received,232.95
43482,122,1323,2024-03-13,2024-04-25,NULL,277,Ordered,97.75
43483,48,1418,2022-03-12,2022-04-06,2022-04-03,500,Received,42.91
43484,194,130,2023-11-02,2023-12-16,2023-12-13,1257,Received,225.84
43485,49,1704,2023-07-12,2023-08-03,NULL,1294,Pending,17.65
43486,27,1023,2021-03-22,2021-04-13,2021-04-17,444,Received,60.35
43487,1,510,2024-09-24,2024-11-04,2024-11-03,427,Received,11.18
43488,57,19,2018-06-06,2018-07-12,2018-07-20,1738,Received,38.47
43489,80,1065,2023-11-25,2023-12-30,2024-01-04,1144,Received,83.75
43490,127,695,2021-06-19,2021-07-13,NULL,1464,Ordered,45.09
43491,39,1204,2021-07-08,2021-08-04,2021-08-08,324,Received,19.46
43492,170,1488,2021-09-15,2021-10-07,2021-10-14,1273,Received,96.21
43493,29,597,2023-03-04,2023-03-24,2023-03-24,297,Received,28.97
43494,17,1857,2021-02-04,2021-03-08,2021-03-07,580,Received,85.67
43495,148,707,2021-08-13,2021-08-29,2021-08-26,3009,Received,115.43
43496,187,1920,2016-08-27,2016-10-09,2016-10-09,278,Delayed,198.27
43497,175,1686,2016-07-27,2016-08-15,2016-08-21,176,Delayed,45.38
43498,231,287,2023-06-14,2023-07-17,NULL,326,Pending,81.38
43499,147,1471,2017-11-20,2017-12-13,2017-12-23,732,Received,46.04
43500,120,871,2026-02-23,2026-03-26,2026-03-27,326,Received,63.07
43501,66,1125,2021-07-28,2021-09-07,NULL,306,Ordered,20.75
43502,131,1240,2024-06-18,2024-07-26,2024-07-24,176,Delayed,120.37
43503,56,402,2022-11-14,2022-12-26,2022-12-25,120,Received,190.27
43504,47,991,2017-05-16,2017-06-11,2017-06-09,702,Received,78.55
43505,106,225,2023-06-27,2023-07-22,2023-08-01,697,Received,46.98
43506,232,518,2025-05-28,2025-07-03,2025-07-02,281,Received,240.77
43507,228,563,2018-06-13,2018-07-09,NULL,730,Ordered,56.86
43508,241,1200,2024-02-28,2024-03-13,2024-03-19,1332,Delayed,52.35
43509,138,1822,2026-06-22,2026-07-21,2026-07-21,182,Received,86.35
43510,80,1065,2021-01-30,2021-03-09,2021-03-06,425,Received,80.88
43511,169,1536,2018-04-28,2018-05-16,2018-05-20,304,Received,7.4
43512,233,1505,2022-02-27,2022-03-17,NULL,2917,Ordered,38.28
43513,178,1250,2023-04-05,2023-05-07,2023-05-16,3829,Received,117.36
43514,245,1387,2024-06-15,2024-07-18,NULL,211,Ordered,10.73
43515,44,1845,2020-05-23,2020-06-19,NULL,4443,Ordered,41.85
43516,97,1621,2024-10-28,2024-11-25,2024-11-29,162,Received,19.42
43517,71,1712,2020-05-31,2020-07-08,2020-07-09,571,Received,36.26
43518,229,1108,2018-03-07,2018-04-21,NULL,1219,Ordered,30.72
43519,76,677,2017-05-12,2017-06-16,NULL,628,Ordered,84.92
43520,246,433,2024-10-20,2024-11-14,2024-11-12,1013,Received,95.49
43521,17,850,2025-09-16,2025-10-16,NULL,198,Ordered,32.13
43522,122,435,2022-06-08,2022-06-25,2022-06-28,586,Received,96.35
43523,206,1257,2026-03-19,2026-04-21,2026-04-19,985,Delayed,94.22
43524,43,611,2023-11-16,2023-12-14,2023-12-12,1042,Received,49.68
43525,43,879,2023-05-02,2023-06-05,2023-06-02,2236,Received,14.02
43526,238,1231,2020-05-09,2020-05-31,2020-06-02,874,Received,4.56
43527,120,405,2024-12-19,2025-01-03,2025-01-07,496,Delayed,19.49
43528,7,1174,2020-07-20,2020-08-10,NULL,1139,Ordered,37.38
43529,157,1042,2025-05-10,2025-06-04,2025-06-09,3129,Received,124.47
43530,111,1973,2022-02-28,2022-03-19,2022-03-17,1239,Received,15.99
43531,234,401,2025-03-05,2025-03-21,2025-03-28,1221,Received,139.5
43532,174,145,2026-01-19,2026-03-02,NULL,764,Ordered,51.72
43533,199,148,2020-10-09,2020-10-25,2020-10-24,485,Received,78.91
43534,48,222,2017-08-23,2017-10-05,2017-10-10,359,Received,85.21
43535,61,674,2017-05-31,2017-07-06,NULL,517,Pending,87.74
43536,122,166,2026-03-08,2026-04-14,2026-04-15,378,Received,52.25
43537,162,342,2022-02-01,2022-03-03,2022-03-07,233,Delayed,205.25
43538,138,360,2016-07-22,2016-08-16,NULL,732,Pending,85.75
43539,5,1824,2018-12-07,2019-01-20,2019-01-30,3924,Received,54.0
43540,4,1413,2016-10-22,2016-11-07,2016-11-16,825,Received,40.87
43541,4,1014,2022-03-21,2022-04-04,2022-04-10,288,Received,70.61
43542,91,189,2023-02-14,2023-03-18,2023-03-24,204,Received,222.64
43543,12,985,2023-04-04,2023-04-25,2023-04-24,4611,Received,22.6
43544,64,1921,2026-07-14,2026-08-12,2026-08-13,123,Received,224.95
43545,160,327,2020-06-13,2020-07-10,2020-07-16,1036,Received,48.58
43546,227,1922,2021-05-16,2021-06-17,NULL,702,Ordered,54.44
43547,244,634,2024-02-11,2024-03-13,2024-03-11,915,Received,11.18
43548,86,1885,2016-09-29,2016-11-08,2016-11-18,525,Received,88.67
43549,169,1666,2021-10-29,2021-12-02,2021-12-06,1597,Received,7.68
43550,215,1172,2018-10-28,2018-12-10,NULL,516,Cancelled,105.18
43551,206,320,2024-08-01,2024-09-09,2024-09-08,563,Received,14.38
43552,196,303,2018-09-22,2018-10-30,NULL,452,Ordered,85.06
43553,212,75,2022-05-16,2022-06-11,2022-06-19,288,Received,24.69
43554,128,746,2023-01-08,2023-01-31,2023-02-08,122,Received,44.66
43555,35,1932,2020-01-02,2020-01-25,NULL,133,Ordered,73.12
43556,223,1785,2020-06-13,2020-07-21,2020-07-31,294,Received,100.15
43557,9,1960,2023-07-25,2023-08-12,2023-08-15,244,Received,106.79
43558,211,1504,2022-12-20,2023-01-25,2023-01-22,1077,Received,55.37
43559,239,1898,2021-06-21,2021-07-08,2021-07-15,521,Received,71.59
43560,223,1785,2016-08-16,2016-09-02,NULL,446,Ordered,106.83
43561,213,1344,2023-09-13,2023-09-28,2023-10-01,1764,Received,9.42
43562,148,1190,2020-01-30,2020-02-29,2020-02-27,2675,Received,114.51
43563,138,547,2021-10-19,2021-11-17,2021-11-24,361,Received,60.95
43564,133,552,2016-10-20,2016-11-22,2016-11-22,345,Received,88.43
43565,205,1114,2016-11-27,2017-01-05,2017-01-10,845,Received,29.91
43566,203,1061,2024-11-08,2024-12-17,NULL,1400,Ordered,7.84
43567,174,2,2017-01-09,2017-02-19,2017-02-24,201,Delayed,12.61
43568,180,350,2022-08-16,2022-09-16,2022-09-23,236,Delayed,103.65
43569,224,1453,2022-01-09,2022-01-25,2022-01-30,592,Received,23.83
43570,235,1784,2016-12-20,2017-01-24,2017-01-25,2473,Received,49.52
43571,224,5,2022-10-18,2022-11-05,2022-11-08,1852,Received,23.84
43572,234,1273,2018-05-29,2018-07-06,2018-07-13,1305,Received,241.0
43573,86,574,2017-01-07,2017-02-12,2017-02-18,198,Received,66.78
43574,111,1659,2023-08-21,2023-09-09,NULL,673,Ordered,99.6
43575,76,677,2024-02-27,2024-04-04,2024-04-14,909,Received,81.33
43576,244,286,2024-10-31,2024-11-29,NULL,911,Ordered,59.34
43577,53,1046,2020-01-20,2020-03-05,2020-03-04,542,Received,16.37
43578,183,86,2026-04-20,2026-05-29,2026-06-08,786,Received,53.19
43579,96,128,2020-03-31,2020-05-03,NULL,1128,Pending,72.02
43580,224,5,2020-11-06,2020-12-03,NULL,1321,Ordered,23.62
43581,99,1299,2019-06-28,2019-07-21,NULL,980,Pending,117.14
43582,230,1527,2024-07-16,2024-08-13,NULL,545,Ordered,92.01
43583,194,878,2022-05-23,2022-06-12,2022-06-21,1322,Received,88.53
43584,212,1176,2024-01-11,2024-01-29,2024-02-07,648,Received,38.01
43585,66,1373,2024-04-15,2024-05-22,2024-05-30,644,Delayed,25.2
43586,39,1589,2024-12-24,2025-02-07,NULL,825,Ordered,62.04
43587,220,1746,2019-02-25,2019-04-03,2019-04-05,693,Received,70.56
43588,16,1836,2020-09-19,2020-10-24,NULL,1154,Cancelled,6.45
43589,189,24,2020-06-18,2020-07-07,2020-07-05,1559,Received,81.77
43590,156,392,2020-04-04,2020-05-06,2020-05-03,1958,Received,64.07
43591,54,1758,2023-07-14,2023-08-20,2023-08-22,206,Received,93.81
43592,1,1646,2022-07-03,2022-07-27,2022-07-25,985,Received,70.98
43593,201,1377,2024-01-21,2024-02-05,2024-02-08,314,Received,222.11
43594,66,545,2022-05-20,2022-06-18,NULL,504,Cancelled,72.95
43595,244,1219,2026-03-24,2026-05-06,2026-05-12,179,Received,49.31
43596,59,756,2020-12-10,2021-01-17,2021-01-20,258,Received,45.54
43597,25,889,2017-06-17,2017-07-15,2017-07-18,1911,Received,88.03
43598,61,305,2017-09-18,2017-10-06,NULL,339,Pending,117.71
43599,202,762,2022-11-04,2022-12-02,2022-12-05,547,Received,32.3
43600,212,178,2017-08-20,2017-09-07,2017-09-08,1047,Received,5.65
43601,208,352,2025-07-10,2025-08-12,NULL,2251,Ordered,38.18
43602,160,1168,2019-08-24,2019-09-22,2019-09-23,790,Received,222.5
43603,230,409,2025-04-25,2025-05-09,2025-05-09,660,Received,62.58
43604,212,298,2018-08-23,2018-09-09,2018-09-11,762,Received,64.82
43605,133,1812,2021-06-22,2021-07-09,NULL,690,Ordered,19.25
43606,196,1637,2019-03-05,2019-03-29,2019-04-03,161,Received,188.52
43607,22,307,2016-09-06,2016-10-07,2016-10-15,857,Received,206.75
43608,61,233,2017-11-17,2017-12-13,2017-12-23,386,Received,98.39
43609,239,1954,2025-12-29,2026-01-25,NULL,326,Pending,78.14
43610,200,294,2021-01-14,2021-02-09,2021-02-09,837,Received,94.74
43611,228,170,2019-05-01,2019-05-16,2019-05-17,718,Received,19.35
43612,182,608,2024-11-15,2024-12-21,2024-12-29,270,Received,32.39
43613,175,1483,2023-06-30,2023-07-17,2023-07-19,105,Received,35.01
43614,61,1212,2026-04-13,2026-05-06,2026-05-07,785,Received,112.11
43615,246,846,2024-03-17,2024-04-09,NULL,233,Ordered,239.78
43616,66,508,2020-11-22,2020-12-18,2020-12-19,732,Delayed,56.18
43617,101,1990,2019-11-13,2019-12-09,NULL,3052,Ordered,150.82
43618,183,1450,2016-10-09,2016-11-22,2016-11-22,336,Received,52.01
43619,175,1891,2023-06-21,2023-08-02,2023-08-02,231,Received,96.81
43620,177,1355,2023-03-21,2023-04-27,2023-04-28,357,Delayed,70.24
43621,246,477,2016-12-11,2016-12-31,2016-12-28,1020,Received,130.43
43622,43,818,2018-06-03,2018-07-14,NULL,2305,Pending,15.38
43623,146,1474,2021-06-23,2021-07-16,NULL,965,Ordered,97.21
43624,187,15,2022-12-16,2023-01-01,NULL,943,Pending,229.55
43625,15,559,2018-07-13,2018-08-15,2018-08-19,1390,Received,96.93
43626,215,1997,2025-04-14,2025-05-23,NULL,721,Ordered,122.56
43627,170,465,2019-11-12,2019-12-03,NULL,715,Pending,20.14
43628,57,19,2020-12-30,2021-01-18,2021-01-17,2636,Received,42.13
43629,106,462,2022-12-26,2023-01-29,2023-01-26,273,Received,118.03
43630,29,172,2023-03-10,2023-04-01,2023-04-03,564,Received,13.5
43631,92,1082,2017-11-11,2017-12-17,2017-12-17,970,Received,200.5
43632,26,733,2018-04-24,2018-05-25,2018-05-29,584,Delayed,168.77
43633,244,713,2019-10-06,2019-11-12,NULL,294,Pending,46.06
43634,91,1206,2023-09-14,2023-10-25,2023-10-29,365,Received,30.21
43635,76,797,2019-01-07,2019-02-11,2019-02-12,514,Received,103.35
43636,246,846,2022-02-16,2022-03-11,2022-03-19,1144,Received,236.29
43637,82,1015,2016-11-23,2016-12-10,2016-12-19,1454,Received,22.74
43638,160,1160,2018-07-08,2018-08-02,2018-08-10,1281,Received,92.15
43639,35,212,2022-05-16,2022-06-04,2022-06-13,1228,Delayed,35.74
43640,165,1410,2018-09-01,2018-10-05,2018-10-03,1118,Received,31.35
43641,230,199,2021-06-30,2021-08-04,2021-08-11,484,Received,41.13
43642,32,755,2022-02-03,2022-03-10,2022-03-12,533,Received,175.95
43643,183,1819,2020-12-17,2021-01-27,2021-01-25,314,Received,107.25
43644,165,908,2020-02-21,2020-03-19,2020-03-21,1658,Received,29.58
43645,111,1419,2020-06-30,2020-08-07,2020-08-16,1257,Received,22.03
43646,220,59,2026-01-20,2026-02-24,2026-02-24,144,Received,119.8
43647,101,1990,2025-01-27,2025-03-10,2025-03-12,1171,Received,149.9
43648,27,1970,2024-04-05,2024-05-02,NULL,354,Ordered,107.44
43649,143,152,2019-10-16,2019-11-24,2019-11-23,515,Received,7.36
43650,145,97,2017-04-16,2017-05-06,2017-05-09,651,Received,3.4
43651,230,409,2019-09-11,2019-10-23,2019-10-21,1016,Received,61.24
43652,32,755,2019-02-16,2019-03-02,2019-03-07,1260,Received,178.4
43653,17,1570,2023-07-12,2023-07-31,2023-07-28,366,Received,92.07
43654,193,64,2026-04-30,2026-06-09,2026-06-17,220,Received,195.0
43655,77,1493,2019-05-21,2019-06-13,2019-06-20,200,Received,86.18
43656,61,1807,2022-07-11,2022-08-20,2022-08-21,122,Received,85.48
43657,71,1791,2017-11-27,2018-01-05,2018-01-04,838,Received,36.58
43658,185,984,2016-07-19,2016-08-03,2016-08-05,846,Received,76.16
43659,129,1381,2017-08-02,2017-08-30,2017-09-08,105,Received,46.57
43660,220,149,2017-02-08,2017-02-23,2017-02-22,619,Received,99.62
43661,212,1089,2021-12-30,2022-01-28,NULL,505,Ordered,41.71
43662,160,1526,2024-03-01,2024-03-25,2024-03-26,865,Received,108.65
43663,94,1104,2023-09-10,2023-10-22,2023-10-24,526,Received,101.0
43664,122,94,2018-08-12,2018-09-15,2018-09-13,513,Received,90.0
43665,175,1506,2021-12-08,2021-12-28,2021-12-28,803,Received,48.87
43666,1,1930,2025-02-06,2025-03-19,NULL,164,Pending,57.29
43667,249,1357,2017-09-11,2017-10-13,2017-10-14,776,Received,75.58
43668,218,1762,2019-01-11,2019-02-13,NULL,797,Ordered,39.68
43669,76,1254,2017-12-21,2018-02-01,2018-02-07,317,Received,77.92
43670,243,1925,2025-03-12,2025-04-05,NULL,637,Ordered,168.21
43671,103,53,2021-07-26,2021-08-30,2021-09-04,2235,Received,50.88
43672,214,1359,2025-01-04,2025-02-06,2025-02-04,471,Received,63.43
43673,220,441,2019-02-10,2019-03-19,2019-03-22,406,Received,26.07
43674,234,656,2017-07-04,2017-08-02,2017-08-12,820,Received,189.08
43675,170,1577,2024-03-23,2024-04-25,2024-05-02,794,Received,73.77
43676,217,1610,2016-08-20,2016-09-18,2016-09-25,1106,Received,47.29
43677,210,1635,2023-05-24,2023-07-06,NULL,906,Ordered,60.58
43678,139,1761,2016-10-13,2016-11-14,2016-11-22,214,Received,40.69
43679,22,58,2021-03-07,2021-03-25,NULL,119,Pending,174.14
43680,156,289,2021-06-06,2021-06-23,NULL,3595,Ordered,77.67
43681,175,192,2021-09-28,2021-10-20,NULL,286,Ordered,48.76
43682,210,1521,2024-08-09,2024-09-11,NULL,411,Ordered,32.06
43683,92,1878,2020-01-28,2020-03-05,2020-03-08,1425,Received,97.32
43684,4,943,2025-05-28,2025-06-11,2025-06-20,937,Received,49.21
43685,248,1895,2020-07-11,2020-08-13,2020-08-19,4064,Received,65.92
43686,88,151,2022-03-01,2022-03-19,NULL,192,Ordered,82.16
43687,136,1270,2021-07-11,2021-08-23,2021-08-20,1079,Received,13.78
43688,247,652,2020-07-02,2020-07-29,2020-08-07,1238,Received,217.15
43689,88,139,2019-08-31,2019-09-20,2019-09-18,380,Received,13.27
43690,164,1522,2025-07-01,2025-08-11,2025-08-20,448,Received,16.74
